datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,WEST,DAY,DAY,1719.000,False
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,WEST,DEOK,DEOK,2627.319,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,SERC,SOUTH,DOM,DOM,8035.530,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,1312.386,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,WEST,DUQ,DUQ,1207.356,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,MIDATL,DPL,EASTON,16.407,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,SERC,WEST,EKPC,EKPC,1568.139,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,MIDATL,JC,JC,1665.814,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,MIDATL,ME,ME,1343.260,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,WEST,ATSI,OE,5865.631,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,WEST,OVEC,OVEC,52.000,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,WEST,ATSI,PAPWR,489.229,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,MIDATL,PE,PE,2788.122,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2028.019,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,MIDATL,PL,PLCO,3349.436,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,MIDATL,PN,PN,1660.632,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,MIDATL,PS,PS,3466.534,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,MIDATL,RECO,RECO,109.381,False
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,MIDATL,PEP,SMECO,232.991,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,MIDATL,PL,UGI,79.609,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RFC,MIDATL,AE,VMEU,58.530,True
11/1/2019 8:00:00 AM,11/1/2019 4:00:00 AM,RTO,RTO,RTO,RTO,69876.488,False
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,MIDATL,AE,AECO,749.953,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,WEST,AEP,AEPAPT,4165.736,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,WEST,AEP,AEPIMP,3013.494,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,WEST,AEP,AEPKPT,683.203,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,WEST,AEP,AEPOPT,5941.464,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,WEST,AP,AP,4913.510,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,MIDATL,BC,BC,2631.079,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,WEST,CE,CE,9613.578,True
11/1/2019 9:00:00 AM,11/1/2019 5:00:00 AM,RFC,WEST,DAY,DAY,1842.000,False
